PLAYER_NAME,Team,Season,WL,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,Games
Manu Ginobili,San Antonio Spurs,2012-13,0.75,23.220277777777778,3.816666666666667,8.983333333333333,1.3833333333333333,3.9166666666666665,2.7333333333333334,3.433333333333333,0.5,2.85,3.35,4.566666666666666,2.2,1.3333333333333333,0.21666666666666667,0.43333333333333335,1.9,2.933333333333333,11.75,3.85,60
Manu Ginobili,San Antonio Spurs,2013-14,0.7647058823529411,22.800759803921576,4.323529411764706,9.220588235294118,1.3235294117647058,3.7941176470588234,2.3529411764705883,2.764705882352941,0.4411764705882353,2.5294117647058822,2.9705882352941178,4.3088235294117645,2.0441176470588234,1.0294117647058822,0.25,0.47058823529411764,1.8823529411764706,2.8529411764705883,12.323529411764707,6.1911764705882355,68
Manu Ginobili,San Antonio Spurs,2014-15,0.6714285714285714,22.66954761904762,3.585714285714286,8.414285714285715,1.2714285714285714,3.6857142857142855,2.1,2.914285714285714,0.4,2.6142857142857143,3.0142857142857142,4.185714285714286,2.2,0.9571428571428572,0.2857142857142857,0.5285714285714286,1.9714285714285715,3.1857142857142855,10.542857142857143,4.5,70
Manu Ginobili,San Antonio Spurs,2015-16,0.8103448275862069,19.553477011494248,3.396551724137931,7.5,1.206896551724138,3.086206896551724,1.5689655172413792,1.9310344827586208,0.4482758620689655,2.0689655172413794,2.5172413793103448,3.0517241379310347,1.706896551724138,1.1379310344827587,0.1896551724137931,0.3793103448275862,1.706896551724138,2.3793103448275863,9.568965517241379,5.672413793103448,58
Manu Ginobili,San Antonio Spurs,2017-18,0.6,19.983358974358975,3.0923076923076924,7.123076923076923,0.9846153846153847,2.953846153846154,1.6923076923076923,2.0153846153846153,0.2923076923076923,1.8923076923076922,2.1846153846153844,2.5076923076923077,1.6153846153846154,0.6615384615384615,0.24615384615384617,0.38461538461538464,1.9384615384615385,2.1538461538461537,8.861538461538462,1.1076923076923078,65
Marcin Gortat,Phoenix Suns,2010-11,0.4909090909090909,29.753909090909087,5.345454545454546,9.49090909090909,0.01818181818181818,0.07272727272727272,2.327272727272727,3.1818181818181817,2.0,7.327272727272727,9.327272727272728,0.9636363636363636,1.1636363636363636,0.5272727272727272,1.2727272727272727,0.8909090909090909,2.4727272727272727,2.9454545454545453,13.036363636363637,0.18181818181818182,55
Marcus Fizer,Chicago Bulls,2001-02,0.25,25.854057017543862,4.881578947368421,11.157894736842104,0.09210526315789473,0.5394736842105263,2.486842105263158,3.723684210526316,1.6842105263157894,3.9342105263157894,5.618421052631579,1.5789473684210527,1.7236842105263157,0.6447368421052632,0.3157894736842105,0.7368421052631579,2.4473684210526314,0.06578947368421052,12.342105263157896,-4.0,76
Marcus Smart,Boston Celtics,2016-17,0.6455696202531646,30.370738396624457,3.4050632911392404,9.481012658227849,1.1898734177215189,4.2025316455696204,2.569620253164557,3.1645569620253164,0.9873417721518988,2.8734177215189876,3.8607594936708862,4.6075949367088604,2.0126582278481013,1.5822784810126582,0.43037974683544306,0.620253164556962,2.430379746835443,3.189873417721519,10.569620253164556,1.6455696202531647,79
Marcus Smart,Boston Celtics,2017-18,0.7037037037037037,29.88126543209875,3.5,9.537037037037036,1.3888888888888888,4.611111111111111,1.7962962962962963,2.462962962962963,0.7962962962962963,2.685185185185185,3.4814814814814814,4.796296296296297,2.388888888888889,1.3148148148148149,0.42592592592592593,0.3333333333333333,2.462962962962963,2.814814814814815,10.185185185185185,3.9444444444444446,54
Marcus Thornton,New Orleans Pelicans,2009-10,0.4520547945205479,25.638310502283094,5.4520547945205475,12.095890410958905,1.6027397260273972,4.287671232876712,1.9726027397260273,2.4246575342465753,0.9863013698630136,1.904109589041096,2.8904109589041096,1.5616438356164384,1.0410958904109588,0.7945205479452054,0.1506849315068493,0.6301369863013698,1.7397260273972603,1.9589041095890412,14.479452054794521,-1.0547945205479452,73
Marcus Thornton,Sacramento Kings,2012-13,0.3611111111111111,23.977870370370375,4.611111111111111,10.75,1.9583333333333333,5.263888888888889,1.5416666666666667,1.75,0.6944444444444444,1.8194444444444444,2.513888888888889,1.2638888888888888,0.9444444444444444,0.8472222222222222,0.05555555555555555,0.4027777777777778,1.4583333333333333,1.5555555555555556,12.722222222222221,-3.986111111111111,72
Mario Chalmers,Memphis Grizzlies,2015-16,0.6363636363636364,22.78030303030303,3.1272727272727274,7.490909090909091,0.8181818181818182,2.5090909090909093,3.7454545454545456,4.527272727272727,0.41818181818181815,2.1818181818181817,2.6,3.8363636363636364,1.8363636363636364,1.4545454545454546,0.21818181818181817,0.41818181818181815,3.0,4.163636363636364,10.818181818181818,0.4,55
Mario Chalmers,Memphis Grizzlies,2017-18,0.3181818181818182,21.535631313131315,2.5454545454545454,6.712121212121212,0.803030303030303,2.893939393939394,1.7878787878787878,2.090909090909091,0.19696969696969696,2.1818181818181817,2.378787878787879,2.984848484848485,1.7727272727272727,1.196969696969697,0.21212121212121213,0.48484848484848486,2.712121212121212,2.5606060606060606,7.681818181818182,-0.9090909090909091,66
Mario Chalmers,Miami Heat,2014-15,0.45,29.604479166666664,3.3375,8.2875,0.9125,3.1,2.575,3.325,0.3,2.275,2.575,3.8375,2.1625,1.525,0.125,0.525,3.1375,3.5,10.1625,-1.8125,80
Mario Hezonja,Orlando Magic,2016-17,0.3076923076923077,14.773589743589742,1.8,5.076923076923077,0.6615384615384615,2.2153846153846155,0.6153846153846154,0.7692307692307693,0.3076923076923077,1.9384615384615385,2.246153846153846,0.9538461538461539,0.8923076923076924,0.46153846153846156,0.23076923076923078,0.24615384615384617,1.1384615384615384,0.8153846153846154,4.876923076923077,-4.415384615384616,65
Mark Jackson,Utah Jazz,2002-03,0.573170731707317,17.912845528455286,1.7926829268292683,4.5,0.32926829268292684,1.1585365853658536,0.7439024390243902,0.975609756097561,0.4146341463414634,1.7317073170731707,2.1463414634146343,4.573170731707317,1.853658536585366,0.5853658536585366,0.036585365853658534,0.2926829268292683,1.0975609756097562,0.0,4.658536585365853,-0.3170731707317073,82
